1000;D;Aprikosenmarmelade, streichfertig, AZO-frei, Hero;HE Aprikosenmarmelade         PLE 1;Aprikosenmarmelade;Ke;Kessel;12.5;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;IB;Marmeladen/Gelées;4.11;;;;;;;Zucker, Aprikosenmark aus Konzentrat 31%, Glucosesirup, Dextrose, Feuchthaltemittel (Sorbit), Geliermittel (Apfelpektin), Säuerungsmittel (Zitronensäure), Säureregulatoren (Natriumcitrat, E452), Sonnenblumenöl, Konservierungsstoff (Kaliumsorbat), Aprikosenaroma, Festigungsmittel (Calciumcitrat), Antioxidationsmittel (Ascorbinsäure).;;kühl und trocken bei ca. 18°C;Schweiz;;1114;kj;262;kcal;0.2;g;65;g;0.2;g;7.6142E+12;;12.5;1;;;Kosher;;;;;;;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:202816;0.08;g;53;g;;g;zucchero, purea di albicocche a base di concentrato 31%, sciroppo di glucosio, destrosio, umettante (sorbitolo), gelificante (pectina di mele), acidificante (acido citrico), correttore di acidità (citrato di sodio, E452), olio di semi di girasole, conservante (sorbato di potassio), aroma di albicocca, rassodante (citrato di calcio), antiossidante (acido ascorbico).;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bäckereimarmelade;1;1
1002;D;Himbeermarmelade, streichfertig, AZO-frei, mit Kern, Hero;HE Himbeermarmelade m. K.     PLE 1;Himbeermarmelade;Ke;Kessel;12.5;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;IB;Marmeladen/Gelées;4.85;;;;;;;Zucker, Himbeermark mit Kernen 25%, Glucosesirup, Dextrose, Wasser, Feuchthaltemittel (Sorbit), Geliermittel (Apfelpektin), Säuerungsmittel (Zitronensäure), färbendes Lebensmittel (Konzentrate aus Süsskartoffel, Apfel, Rettich, Saflor und Zitrone), Himbeeraroma, Säureregulator (Natriumcitrat), Konservierungsstoff (Kaliumsorbat), Sonnenblumenöl.;;kühl und trocken bei ca. 18°C;Schweiz;;1048;kj;247;kcal;0.3;g;60;g;0.2;g;7.6142E+12;;12.5;1;;;Kosher;;;;;;;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:202817;0.1;g;48;g;0.1;g;zucchero, purea di lamponi con grano 25%, sciroppo di glucosio, destrosio, acqua, umettante (sorbitolo), gelificante (pectina di mele), acidificante (acido citrico), colorante alimentare (concentrato di patate dolci, mele, radicchio, di cartamo, tintori e limone), aroma di lampone, correttore di acidità (citrato di sodio), conservante (sorbato di potassio), olio di semi di girasole.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bäckereimarmelade;1;1
1019;D;Quick-Glasur, weiss, AZO-frei, RSPO SG, Carma;Quick-Glasur weiss, KE 12.5 kg;Quick-Glasur;Ke;Kessel;12.5;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;IB;Marmeladen/Gelées;3.58;;;;;;;Wasser, Zucker, Dextrose, ganz gehärtetes pflanzliches Fett (Palmkern), Geliermittel: Pektin, Säuerungsmittel: Zitronensäure, Geliermittel: Xanthan, natürliches Aroma, Konservierungsstoff: Kaliumsorbat, Säureregulator: Tricalciumcitrat;;kühl und trocken bei ca. 18°C;Schweiz;;1040;kj;249;kcal;;g;46.9;g;7.1;g;7.61032E+12;;12.5;1;;Schweiz;Halal, Kosher;;;;;;20200519;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:259361;0.05;g;37.7;g;6.8;g;Acqua, zucchero, destrosio, grasso vegetale idrogenato (palma), agenti gelificanti: pectina, gomma di xanthan, acidificante: acido citrico, aroma, conservante: E202, correttore di acidità: E333.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Glasur Gel mit Aprikosenaroma;1;1
1043;D;Birnensaft, konzentriert, Pistor;Birnensaft eingedickt, Pistor;Birnensaft;Ke;Kessel;12.5;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;IC;Fruchtfüllungen;6.52;;;;;;;Birnensaftkonzentrat, Zuckercouleur;;kühl und trocken bei ca. 18°C;Schweiz;----------;1330;kj;312;kcal;;g;80;g;;g;7.61256E+12;;12.5;1;;;;;;;;;20181113;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:189425;0.25;g;70;g;;g;succo concentrato di pere, colore di zucchero.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Brotaufstrich aus Birnenkonzentrat;1;1
1065;D;Berlinerfüllung, streichfertig, AZO-frei, Hero;HE Berlinerfüllung            PLE 1;Berlinerfüllung;Ke;Kessel;12.5;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;IB;Marmeladen/Gelées;3.95;;;;;;;Zucker, Wasser, Dextrose, Glukosesirup, Frucht und Fruchtsaft (Himbeermark 10%, Johannisbeersaft aus Konzentrat 3.6%), Feuchthaltemittel (Sorbit), Geliermittel (Apfel- und Zitruspektin), Holundersaftkonzentrat, Säuerungsmittel (Zitronensäure), Säureregulator (Natriumcitrat), Konservierungsstoff (Kaliumsorbat), Sonnenblumenöl, Festigungsmittel (Calciumcitrat), Aromen.;;kühl und trocken bei ca. 18°C;Schweiz;;1078;kj;254;kcal;0.2;g;63;g;0.2;g;7.6142E+12;;12.5;1;;;;;;;;;;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:202815;0.08;g;52;g;0.1;g;zucchero, acqua, destrosio, sciroppo di glucosio, frutta e succhi di frutta (purea di lamponi 10%, succo di ribes rosso, a base di concentrato, il 3,6%), umettante (sorbitolo), gelificante (pectina di apple e agrumi), succo di sambuco concentrato, acidificante (acido citrico), correttore di acidità (citrato di sodio), conservante (sorbato di potassio), olio di semi di girasole, rassodante (citrato di calcio), aromi.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bäckereimarmelade;1;1
1078;D;Abricoture, AZO-frei, Hero;HE Abricoture                 PLE 1;Abricoture;Ke;Kessel;12.5;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;IB;Marmeladen/Gelées;3.81;;;;;;;Zucker, Wasser, Glucosesirup, Aprikosenmark aus Konzentrat 9.5%, Geliermittel (Apfel- und Zitruspektin), Säuerungsmittel (Zitronensäure), Sonnenblumenöl, Konservierungsstoff (Kaliumsorbat), Säureregulator (Natriumcitrat), Farbstoff (Beta-Carotin), Aprikosenaroma.;;kühl und trocken bei ca. 18°C;Schweiz;;1088;kj;256;kcal;0.1;g;63;g;0.1;g;7.6142E+12;;12.5;1;;;Kosher;;;;;;;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:202821;0.05;g;51;g;;g;zucchero, acqua, sciroppo di glucosio, purea di albicocca a base di concentrato di 9.5%, gelificante (pectina di apple e agrumi), acidificante (acido citrico), olio di semi di girasole, conservante (sorbato di potassio), correttore di acidità (citrato di sodio), colorante (beta-carotene), aroma di albicocca.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Abricoture (Bäckereimarmelade);1;1
1097;D;Fruchtcocktail, mit Süssungsmittel, 3/1, Pistor, 2950 g/1815 g;Cocktailfrüchte Sucralose, 3/1;Fruchtcocktail;Ct;Karton;6;Ds;Dose;1;Kg;Kilogramm;1.815;;PREIS PRO EINHEIT;0;KB;Fruchtkonserven;9.45;;;;;;;Pfirsiche, Birnen, kernlose Weintrauben, Ananas, Kirschen (mit Farbstoff E127), Wasser, Süssungsmittel (E955), Säuerungsmittel (E330);;kühl und trocken bei ca. 18°C;Südafrika;Angaben des Produzenten;140;kj;33;kcal;0.4;g;7;g;;g;7.61256E+12;;17.7;2.95;;Südafrika;;;;;;;20180710;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:185229;0.01;g;6;g;;g;le pesche, le pere, l'uva, senza cereali, ananas, ciliegie (con il colorante E127), acqua, edulcorante (E955), acidificante (E330);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Früchtemischung mit Süssungsmittel;1;1
1108;D;Frambo-Gel, Himbeer, schnittfest, AZO-frei, Carma (Konzentrat 50%);Frambo-Gel, Himbeer,fest,KE12.5kg;Frambo-Gel, Himbeer;Ke;Kessel;12.5;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;IB;Marmeladen/Gelées;4.78;;;;;;;Zucker, Wasser, Glukosesirup, Himbeerpuree 3.5%, Geliermittel: Pektin, Säuerungsmittel: Citronensäure, Weinsäure, Säureregulator: E331, natürliches Aroma, Konservierungsmittel: E202, Farbstoff: E120.;;kühl und trocken bei ca. 18°C;Schweiz;;1101;kj;263;kcal;0.03;g;63.4;g;0.05;g;7.61032E+12;;12.5;1;;Schweiz;;;;;;;20170907;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:171394;0.185;g;63;g;0.05;g;Zucchero, acqua, sciroppo di glucosio, purea di lamponi con il 3,5%, gelificante: pectina, acidificante: acido citrico, tartarico, citrico, regolatore di acidità: E331, aromi naturali, conservante: E202, colorante: E120.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Himbeer Glasur Gel;0;0
1224;D;Birnen, 3/1, Hälften, Pistor, 3060 g/1760 g;Birnen halbe 3/1;Birnen;Ct;Karton;6;Ds;Dose;1;Kg;Kilogramm;1.76;;PREIS PRO EINHEIT;0;KB;Fruchtkonserven;8.45;;;;;;;Birnen 54.9%, Wasser 34.435%, Zucker 10.61%, Säuerungsmittel (E330) 0.04%, Festigungsmittel (E509) 0.015%;;kühl und trocken bei ca. 18°C;Südafrika;Angaben des Produzenten;287;kj;68;kcal;0.2;g;16.8;g;0.1;g;7.61256E+12;;18.36;3.06;;Südafrika;Halal, Kosher;;;;;;20200402;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:190526;;g;15.7;g;;g;pere il 54,9%, acqua 34.435%, zucchero 10.61%, acidificante (E330) 0.04% bind (E509) 0.015%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Früchte in Sirup;1;1
1233;D;Aprikosen, 1/1, Hälften, Pistor, 820 g/480 g;Aprikosen halb 1/1;Aprikosen;Ct;Karton;24;Ds;Dose;1;Kg;Kilogramm;0.48;;PREIS PRO EINHEIT;0;KB;Fruchtkonserven;2.08;;;;;;;Aprikosen 58.16%, Wasser 31.18%, Zucker 10.65%, Festigungsmittel (E509) 0.01%;;kühl und trocken bei ca. 18°C;Südafrika;Angaben des Produzenten;304;kj;72;kcal;0.3;g;17;g;0.1;g;7.61256E+12;;19.68;0.82;;Südafrika;Halal, Kosher;;;;;;20181121;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:189659;;g;16;g;0.1;g;albicocche il 58,16%, acqua, 31.18%, zucchero 10.65% bind (E509) 0.01%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Früchte in Sirup;1;1
1235;D;Herzkirschen, rot, entsteint, 3/1, Pistor, 2550 g/1410 g;HERZKIRSCHEN ROT 6/ 3/1;Herzkirschen;Ct;Karton;6;Ds;Dose;1;Kg;Kilogramm;1.41;;PREIS PRO EINHEIT;0;KB;Fruchtkonserven;9.3;;;;;;;Herzkirschen, Wasser, Zucker, Farbstoff: E127;;kühl und trocken zwischen 8 - 15°C;Türkei;;320;kj;75;kcal;0.6;g;17;g;0.6;g;7.61256E+12;;15.3;2.55;;Türkei;;;;;;;;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:257634;;g;17;g;;g;Bigarreaux Rosso, acqua, zucchero, colore: E127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Konservenkirschen;1;1
1451;D;Orangeat, gewürfelt, Hero, B 6 x L 6 mm;HE Orangeat gewürfelt 6x6mm   KAR;Orangeat;Ct;Karton;5;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;GJ;Bäckereiprodukte divers;4.87;;;;;;;Orangenschalen, Glucose-Fructose-Sirup, Zucker, Säuerungsmittel (Zitronensäure). KANN SPUREN ENTHALTEN VON: SULFITEN.;;kühl und trocken bei ca. 18°C;Niederlande;;1332;kj;314;kcal;;g;76;g;;g;7.6142E+12;;5;1;kann enthalten : Sulfite;;Halal, Kosher;;;;;;;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:202807;0.4;g;70;g;;g;la pelle doranges, sciroppo di glucosio-fruttosio, zucchero, acidificante (acido citrico). PUÒ CONTENERE TRACCE DI: SOLFITI.;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;Kandierte Orangenschalen 6x6 mm;1;1
1458;D;Citronat, gewürfelt, Hero, B 6 x L 6 mm;HE Citronat gewürfelt 6x6mm   KAR;Citronat;Ct;Karton;5;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;GJ;Bäckereiprodukte divers;4.87;;;;;;;Zitronenschalen, Glucose-Fructose-Sirup, Zucker, Säuerungsmittel (Zitronensäure). KANN SPUREN ENTHALTEN VON: SULFITEN.;;kühl und trocken bei ca. 18°C;Niederlande;;1332;kj;314;kcal;;g;76;g;;g;7.6142E+12;;5;1;kann enthalten : Sulfite;;Halal, Kosher;;;;;;;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:202806;0.4;g;70;g;;g;scorze di agrumi, sciroppo di glucosio-fruttosio, zucchero, acidificante (acido citrico). PUÒ CONTENERE TRACCE DI: SOLFITI.;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;Kandierte Zitronenschalen 6x6mm;1;1
1539;D;TK-Blattspinat, blanchiert, Suisse Garantie, Pistor, 2 x 2.5 kg à ca. 60 g/Port., Schweiz;TK-Blattspinat in Portionen 2x2.5 kg;Blattspinat;Ct;Karton;5;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;AB;TK-Gemüse;3.73;;;;;;;Spinat (Schweiz);;tiefgekühlt bei - 18°C oder kälter;Schweiz;Angaben des Produzenten;95;kj;23;kcal;2.7;g;0.8;g;0.4;g;7.61256E+12;;5;1;;Schweiz;;;;;;;20191125;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:244007;;g;0.7;g;0.1;g;spinaci (Svizzera);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Gemüse tiefgekühlt;1;1
1548;D;TK-Rote Johannisbeeren, ohne Zucker, Pistor, 2 x 2.5 kg, Europa;TK-Johannisbeeren, ungezuckert;Rote Johannisbeeren;Ct;Karton;5;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;AA;TK-Früchte;5.01;;;;;;;Johannisbeeren;;tiefgekühlt bei - 18°C oder kälter;Schweiz;Angaben des Produzenten;188;kj;45;kcal;1.1;g;5;g;0.5;g;7.61256E+12;;5;1;;Europa;;;;;;;20191204;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:244517;0.01;g;5;g;;g;ribes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Früchte tiefgekühlt;1;1
1568;D;TK-Erdbeeren, Pistor, 2 x 2.5 kg, Ägypten, Marokko (nicht als Belegfrucht geeignet);TK-Erdbeeren;Erdbeeren;Ct;Karton;5;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;AA;TK-Früchte;4.46;;;;;;;Erdbeeren;;tiefgekühlt bei - 18°C oder kälter;Schweiz;Angaben des Produzenten;136;kj;32;kcal;0.8;g;5.5;g;0.5;g;7.61256E+12;;5;1;;Ägypten, Marokko;;;;;;;20200415;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:257294;;g;5.4;g;0.03;g;fragole;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Früchte tiefgekühlt;1;1
1628;D;Haselnuss-Krokantstreusel, mit Haut, grob, Agrano;Haselnuss-Krokant;Haselnuss-Krokantstreusel;Ct;Karton;4;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;JC;Späne/Streusel/Kakaopulver;12.11;;;;;;;Zucker, HASELNÜSSE 45%, Glucosesirup;;kühl und trocken bei ca. 18°C;Schweiz;Angaben berechnet;2062;kj;489;kcal;6.6;g;57;g;28;g;7.61271E+12;;4;1;Hartschalenobst;;;;;;;;20190322;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:194541;;g;47.5;g;2.1;g;zucchero, NOCCIOLE, glucosio (da frumento);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Haselnuss-Krokant;1;1
1630;D;Kakao Butter, Granulat, Felchlin;Kakaobutter-Granulat Felchlin;Kakao Butter;Sa;Sack;2.5;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;JC;Späne/Streusel/Kakaopulver;16.73;;;;;;;Kakaobutter;;kühl und trocken bei ca. 18°C;Niederlande;Angaben berechnet;3768;kj;900;kcal;;g;;g;100;g;7.61133E+12;;2.5;1;;Ghana, Kamerun, Nigeria, Elfenbeinküste;Halal, Kosher;;;;;;20190319;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:144416;;g;;g;60;g;Burro di cacao;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Reines Kakaobutter-Granulat;1;1
1635;D;Kakaopulver, 20-22 % Kakaobutter, Felchlin;Kakaopulver 22-24%;Kakaopulver, 20-22 % Kakaobutter;Sa;Sack;1;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;JC;Späne/Streusel/Kakaopulver;13.19;;;;;;;Kakaopulver 94.2%, Säureregulator (E501: Kaliumcarbonat), Vanille;;kühl und trocken bei ca. 18°C;Schweiz;Angaben berechnet;1552;kj;371;kcal;19.8;g;11.4;g;21;g;7.61133E+12;;1;1;;EU;;;;;;;20190612;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:199121;0.1;g;0.9;g;12.8;g;polvere di cacao 94.2 per cento, regolatore di acidità (E501 : carbonato di potassio), vanilla;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Kakaopulver;1;1
1637;D;Scrivosa, Garniermasse, weiss, Felchlin;Scrivosa weiss Felchlin;Scrivosa, Garniermasse;Ct;Karton;1.25;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;IM;Konditoreiprodukte divers;14.87;;;;;;;Zucker, Kokosfett gehärtet, Palmkernöl gehärtet, MAGERMILCHPULVER (CH), Farbstoff (E170: Calciumcarbonat), Emulgator (E322 SOJALEZITHIN);;kühl und trocken bei ca. 18°C;Schweiz;Angaben berechnet;2376;kj;568;kcal;4.7;g;58.4;g;35;g;7.61133E+12;;1.25;1;"Milch, Sojabohnen; kann enthalten : Hartschalenobst";Schweiz;Halal;;;;;;20180116;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:177343;0.2;g;58.3;g;31.8;g;zucchero, cocco idrogenati grassi, idrogenato olio di palmisti, latte scremato in polvere (CH), colorante (E170: carbonato di calcio), emulsionante (E322: lecitina di soia);0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;Garniermasse weiss;1;0
1648;D;Backzuckermasse, Herbst 1924 (Kunsthonig);Backkunsthonig Herbst 1924;Backzuckermasse, Herbst 1924;Ke;Kessel;15;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;DJ;Honig;3.76;;;;;;;Zucker, Wasser, Kräuterextrakt, Säuerungsmittel (E334: Weinsäure), Caramel;;kühl und trocken bei ca. 18°C;Schweiz;Angaben berechnet;1330;kj;318;kcal;;g;79.4;g;;g;7.61133E+12;;15;1;;Schweiz;Halal;;;;;;20161215;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:144423;;g;79.4;g;;g;Acqua, zucchero, estratti di erbe, acidificante (E334: acido tartarico), caramello;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Backzuckermasse (Kunsthonig);1;1
1652;D;Gianduja Fina noble, Piémontese 60%, Felchlin;Gianduja Piemontese 60%;Gianduja Fina noble, Piémontese 60%;Ke;Kessel;5;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;JA;Confiseriemassen;21.71;;;;;;;HASELNÜSSE 60.78%, Zucker;;kühl und trocken bei ca. 18°C;Schweiz;Angaben berechnet;2544;kj;608;kcal;7.2;g;42.2;g;44.3;g;7.61133E+12;;5;1;"Hartschalenobst; kann enthalten : Milch";Schweiz;Halal;;;;;;20161215;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:144426;;g;34.7;g;7.5;g;Nocciola 60,78%, zucchero;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;Gianduja-Grundmasse mit 60% Haselnüssen;1;1
1664;D;Massa Ticino, Dekormasse, white, RSPO SG, Carma;White sugar paste;Massa Ticino, Dekormasse, white;Ke;Kessel;7;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;JA;Confiseriemassen;4.65;;;;;;;Zucker, Glukosesirup, ganz gehärtetes pflanzliches Fett (Palmkern), pflanzliches Fett (Sonnenblume), Säuerungsmittel: Zitronensäure, Vanillin;;kühl und trocken bei ca. 18°C;Schweiz;;1695;kj;405;kcal;;g;87;g;6.2;g;7.61032E+12;;7;1;kann enthalten : Sojabohnen, Hartschalenobst;;;;;;;;;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:242361;0.01;g;76;g;5.3;g;zucchero, sciroppo di glucosio, grasso vegetale totalmente idrogenati (palma kernel), grasso vegetale (girasole), acidificante: acido citrico, vanillina;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;Weisse Dekormasse;1;1
1695;D;Kakao Masse Rondo, Felchlin;Cacao-Masse Ghana Rondo Felchlin;Kakao Masse Rondo;Bt;Beutel;2;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;JC;Späne/Streusel/Kakaopulver;14.33;;;;;;;Kakaokerne;;kühl und trocken bei ca. 18°C;Schweiz;Angaben berechnet;2552;kj;610;kcal;11.1;g;8.8;g;55;g;7.61133E+12;;2;1;kann enthalten : Milch, Hartschalenobst;Ghana;Halal, Kosher;;;;;;20161215;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:144433;;g;0.3;g;33.5;g;Fave sgusciate di cacao;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;Reine Kakaomasse in Tropfen Form;1;1
1721;D;Praliné NH, Haselnusspaste 1:1, dunkel, RSPO SG, Carma;Hazelnut paste;Praliné NH, Haselnusspaste 1:1;Ke;Kessel;10;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;JA;Confiseriemassen;14.8;;;;;;;"HASELNÜSSE  44.0% ; Zucker  ; karamelisierter Zucker  ; pflanzliche Fette (Kokosnuss, Palmkern, Palm, Sonnenblume, Raps) in veränderlichen Gewichtsanteilen  ; SOJA mehl  ; Emulgator: Mono- und Diglyceride von Speisefettsäuren  ; Emulgator : SOJA lecithin";;kühl und trocken bei ca. 18°C;Schweiz;;2286;kj;546;kcal;6;g;56;g;32.3;g;7.61032E+12;;10;1;"Sojabohnen, Hartschalenobst; kann enthalten : Milch";;;;;;;;;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:201711;;g;56;g;5.5;g;NOCCIOLE 44.0%;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;Haselnusspaste;0;0
1726;D;Gianduja Fina noble, Valencia 60%, Felchlin;Fina Noble Valencia 60%;Gianduja Fina noble, Valencia 60%;Ke;Kessel;5;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;JA;Confiseriemassen;16.95;;;;;;;MANDELN 60.38%,  Zucker;;kühl und trocken bei ca. 18°C;Schweiz;Angaben berechnet;2481;kj;593;kcal;14.1;g;36;g;41.6;g;7.61133E+12;;5;1;"Hartschalenobst; kann enthalten : Milch";Schweiz;Halal;;;;;;20161215;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:144436;;g;36;g;7.1;g;mandorle 60,78%, zucchero;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;Gianduja-Grundmasse mit 60% Mandeln;1;1
1728;D;Caramel brûlé, mit Fleur de Sel, Felchlin;Caramel brûlé mit Fleur de Sel;Caramel brûlé, mit Fleur de Sel;Ke;Kessel;5.5;kg;Kilogramm;1;Kg;Kilogramm;0;;PREIS PRO EINHEIT;0;JA;Confiseriemassen;10.11;;;;;;;Zucker, VOLLRAHM (CH), Weizenglukosesirup, BUTTER (CH), Wasser, Fleur de Sel (Meersalz);;kühl und trocken bei ca. 18°C;Schweiz;Angaben berechnet;1690;kj;404;kcal;0.7;g;61.3;g;17.3;g;7.61133E+12;;5.5;1;Milch;Schweiz;Halal;;;;;;20190319;https://portal.pistor.ch/apex/l_portal.p01000_util.get_pdf_report?p_params=report:r02500_spezifikation_neu_d.rdf$p_spezifikation_id:144437;0.1;g;55.4;g;10.4;g;zucchero, panna intera (CH), grano di sciroppo di glucosio, burro (CH), acqua, fiore di sale (sale marino);0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Caramel-Crème mit Fleur de Sel;0;0
